id,word,sentence,title,source
maison_6,maison,"Gouvernance Les présidents ont été Albin Michel (1873-1943), puis, à partir de 1944, Robert Esménard, son gendre, qui, à sa mort en 1988, a transmis la maison à Francis Esménard, petit-fils du fondateur.",Éditions Albin Michel,wikipedia_api
maison_7,maison,"Critique Le journal Le Monde qualifie en 2016, la maison d'édition de « vitrine de la droitisation de la société française », à cause de la publication de nombreux auteurs controversés comme Éric Zemmour ou Philippe de Villiers.",Éditions Albin Michel,wikipedia_api
maison_8,maison,"En juin 2021, alors que le directeur général d’Albin Michel, Gilles Haéri, confirme qu'il ne publierait plus Éric Zemmour, ce dernier assigne la maison d'édition en justice pour « résiliation fautive de contrat ».",Éditions Albin Michel,wikipedia_api
maison_9,maison,La Maison-Blanche (en anglais : The White House) est la résidence officielle et le bureau du président des États-Unis.,Maison-Blanche,wikipedia_api
maison_10,maison,"L'expression « Maison-Blanche » est souvent employée pour désigner, par métonymie, l'administration du président.",Maison-Blanche,wikipedia_api
maison_11,maison,"À partir de cette date, si l'on excepte la modernisation des installations et la construction de quelques aménagements de sécurité ou de loisir (piscine, terrain de golf et jardins notamment), l'aspect de la Maison-Blanche n'évolue pratiquement plus.",Maison-Blanche,wikipedia_api
maison_12,maison,"La Maison-Blanche et ses jardins font partie d'un plus grand ensemble, le parc du Président (President's Park) qui comprend aussi le Lafayette Square au nord, de l'autre côté de Pennsylvania Avenue, et l'Ellipse au sud.",Maison-Blanche,wikipedia_api
maison_13,maison,"George Washington occupe l'hôtel de Market Street de novembre 1790 à mars 1797, en y apportant des modifications qui influenceront le style de la future Maison-Blanche.",Maison-Blanche,wikipedia_api
maison_14,maison,"L'architecte de la Maison-Blanche fut choisi lors d'un concours qui opposa neuf propositions, dont une fut soumise anonymement par Thomas Jefferson.",Maison-Blanche,wikipedia_api
maison_15,maison,"Sur ses recommandations, la maison fut agrandie de près de 30 % et il fut ajouté un grand hall de réception, l'actuelle East Room.",Maison-Blanche,wikipedia_api
maison_16,maison,"Bien qu'il n'existe aucun document prouvant ces influences, ils sont officiellement cités dans le guide de la Maison-Blanche et dans des publications de l'Association historique de la Maison-Blanche.",Maison-Blanche,wikipedia_api
maison_17,maison,"Le premier guide officiel de la Maison-Blanche publié en 1962 suggère un lien entre le plan d'Hoban pour le portique sud et celui du château de Rastignac, une demeure néoclassique située à La Bachellerie, en Dordogne.",Maison-Blanche,wikipedia_api
maison_18,maison,"Cette bâtisse fut construite entre 1812 et 1817, sur les bases des plans antérieurs de la maison carrée d'Arlac, dans la banlieue de Bordeaux (1785-1789).",Maison-Blanche,wikipedia_api
maison_19,maison,"Une grande partie du travail sur la maison a été exécuté par des immigrants européens qui, pour la majeure partie d'entre eux, ne possédaient pas encore la nationalité américaine.",Maison-Blanche,wikipedia_api
maison_20,maison,"La Maison-Blanche accueillit son premier locataire, le président John Adams dès le 1er novembre 1800, alors que la construction n'était pas encore achevée.",Maison-Blanche,wikipedia_api
maison_21,maison,Le terme de « Maison-Blanche » apparaît pour la première fois en 1811.,Maison-Blanche,wikipedia_api
maison_22,maison,"Durant la guerre de 1812, le bâtiment fut partiellement détruit par des incendies, et un mythe voit l'origine de l'appellation « Maison blanche » dans la peinture blanche utilisée pour la reconstruction.",Maison-Blanche,wikipedia_api
maison_23,maison,Le nom de « Manoir exécutif » fut souvent employé dans des contextes officiels jusqu'à ce que le président Theodore Roosevelt établisse le nom formel en 1901 en faisant figurer « Maison-Blanche-Washington » sur l'en-tête de son papier à lettres.,Maison-Blanche,wikipedia_api
maison_24,maison,Le président Franklin Roosevelt le modifia par la suite en « La Maison-Blanche » avec l'inscription « Washington » centrée en dessous.,Maison-Blanche,wikipedia_api
maison_25,maison,"Deux jours après son emménagement, il écrivit une lettre à sa femme Abigail, dans laquelle on trouve une prière pour le bâtiment : « Je prie le Ciel d'accorder sa meilleure bénédiction à cette Maison et à tous ceux qui l'habiteront dans l'avenir.",Maison-Blanche,wikipedia_api
maison_26,maison,"Adams n'y a vécu que très brièvement avant que n'emménage Thomas Jefferson, qui s'est beaucoup intéressé aux améliorations à apporter à la Maison-Blanche.",Maison-Blanche,wikipedia_api
maison_27,maison,La Maison-Blanche fut très endommagée et seuls les murs extérieurs restèrent debout.,Maison-Blanche,wikipedia_api
maison_28,maison,"Une légende veut qu'après une reconstruction intérieure, les murs des façades aient été peints en blanc pour masquer les dégâts causés par la fumée lui donnant du coup le nom de « Maison-Blanche ».",Maison-Blanche,wikipedia_api
maison_29,maison,"Contrairement à une idée répandue, le portique nord n'a pas été copié sur un autre bâtiment de Dublin, le Viceregal Lodge (désormais, la résidence du président d'Irlande), dont le portique est postérieur à la conception des portiques de la Maison-Blanche.",Maison-Blanche,wikipedia_api
vague_0,vague,"Étymologie Tsunami Le terme tsunami (津波) est un mot japonais composé de tsu (津), « port », « gué », et de nami (波), « vague(s) » ; il signifie littéralement « vague portuaire » ou « vague de port ».",Tsunami,wikipedia_api
vague_1,vague,"Bien que souvent utilisée en illustration des tsunamis, La Grande Vague de Kanagawa ne représente pas un tsunami mais une vague scélérate.",Tsunami,wikipedia_api
vague_2,vague,"L'association avec les marées est en fait une référence à son apparence, comme une hausse extrêmement rapide du niveau de la mer, plutôt que comme une vague sismique géante.",Tsunami,wikipedia_api
vague_3,vague,C'est cette énergie qui est révélée par l'élévation de la vague à l'approche des côtes.,Tsunami,wikipedia_api
vague_4,vague,L'après-tsunami peut être plus mortel que la vague elle-même.,Tsunami,wikipedia_api
vague_5,vague,"Sur les côtes sableuses ou marécageuses, le profil du rivage peut être modifié par la vague et une partie des terres, immergée.",Tsunami,wikipedia_api
vague_6,vague,"Le lac Léman a connu un tsunami en 563, le tsunami du Tauredunum, avec une vague atteignant 13 mètres.",Tsunami,wikipedia_api
vague_7,vague,"En 2018, une simulation numérique de ses effets sur l'océan mondial a permis de quantifier la hauteur de la vague : jusqu'à 1 500 m dans le golfe du Mexique, plusieurs mètres dans les secteurs les plus éloignés.",Tsunami,wikipedia_api
vague_8,vague,La figure 2 illustre le déplacement des particules d'eau au passage de la vague.,Tsunami,wikipedia_api
vague_9,vague,"Les autres propriétés du tsunami comme la hauteur de la vague, la longueur d'onde (distance de crête à crête) ou la vitesse de propagation sont des quantités variables qui dépendent de la bathymétrie et/ou des paramètres fondamentaux E {\displaystyle E} et T {\displaystyle T} .",Tsunami,wikipedia_api
vague_10,vague,"Longueur d'onde La plupart des tsunamis ont une longueur d'onde supérieure à la centaine de kilomètres, bien supérieure à la profondeur des océans qui ne dépasse guère 10 km, de sorte que leur propagation est celle d'une vague en milieu « peu profond ».",Tsunami,wikipedia_api
vague_11,vague,"illustre la variabilité de la vitesse d'un tsunami, en particulier le ralentissement de la vague en milieu peu profond, notamment à l'approche des côtes.",Tsunami,wikipedia_api
vague_12,vague,"De la variabilité de cette vitesse de propagation, il résulte une réfraction de la vague dans les zones peu profondes.",Tsunami,wikipedia_api
vague_13,vague,"Dans les fjords et les estuaires étroits, l'amplitude de la vague peut être amplifiée, comme c'est le cas pour les marées (cette dernière peut atteindre dix mètres d'amplitude sur certaines côtes, comme au Mont Saint-Michel, alors qu'elle n'atteint pas un mètre sur des îles, comme Madère).",Tsunami,wikipedia_api
vague_14,vague,"Par exemple la baie de Hilo a une période d'oscillation typique de 30 min et fut davantage ravagée que le reste de l'île lors du passage du tsunami de 1946, qui avait une période de 15 min : la première vague du tsunami interférait constructivement avec la troisième, et ainsi de suite.",Tsunami,wikipedia_api
vague_15,vague,"Toutefois, cette caractéristique est à modérer du fait que ce n'est pas la vague en elle-même qui mesurait 525 mètres de hauteur mais son déferlement, ce qui peut sensiblement fausser les mesures.",Tsunami,wikipedia_api
vague_16,vague,Les Contes de la lune vague après la pluie de Kenji Mizoguchi (1953) et Les Sept Samouraïs (1954) de Kurosawa sont récompensés par un Lion d'argent à la Mostra de Venise.,Cinéma japonais,wikipedia_api
vague_17,vague,"Ce mouvement est appelé Rikkyo nūberu bāgu ou Nouvelle vague Rikkyo du nom de l'université dans laquelle enseigne Hasumi, et pour la distinguer de la Shochiku nuberu bagu des années 1960.",Cinéma japonais,wikipedia_api
vague_18,vague,1881-1882 : l’assassinat du tsar Alexandre II de Russie le 13 mars 1881 est suivi de la première vague de pogroms à l’encontre des Juifs dans l’Empire russe.,Années 1880,wikipedia_api
vague_19,vague,"C'est le début de la première vague d’immigration juive (aliya ou alyah; 1881-1902), des Juifs venus de Russie, de Roumanie, et du Yémen viennent s’installer en Palestine.",Années 1880,wikipedia_api
vague_20,vague,"À la veille de la première vague de réfugiés européens, la population juive de Palestine est estimée à vingt mille personnes.",Années 1880,wikipedia_api
vague_21,vague,Il est une figure majeure de la Nouvelle Vague et l’auteur de vingt et un longs métrages qui ont contribué à révolutionner la narration cinématographique et le Cinéma français.,François Truffaut,wikipedia_api
vague_22,vague,"Les Quatre Cents Coups (1959), avec Jean-Pierre Léaud dans le rôle d’Antoine Doinel, l’alter ego de Truffaut, fut un film phare de la Nouvelle Vague.",François Truffaut,wikipedia_api
vague_23,vague,"David Thomson écrit que « pour beaucoup de cinéphiles, Truffaut restera toujours la figure de proue la plus accessible et la plus attachante de la Nouvelle Vague ».",François Truffaut,wikipedia_api
vague_24,vague,"» Cette conception de l’œuvre d'art comme une sublimation de la vie privée, un raccommodage voire un remontage, est plus qu'une esthétique, celle de la Nouvelle Vague, partagée avec Roché qui dès avril 1917 promouvait au côté de Marcel Duchamp le ready-made.",François Truffaut,wikipedia_api
vague_25,vague,"Comme la plupart de ses camarades de la Nouvelle Vague, c'est sans expérience professionnelle que Truffaut se lance dans la réalisation.",François Truffaut,wikipedia_api
vague_26,vague,"La Nouvelle Vague Le début de la saga Doinel (1959) En 1959, Truffaut tourne Les Quatre Cents Coups.",François Truffaut,wikipedia_api
vague_27,vague,L'événement ouvre la porte au mouvement de la Nouvelle Vague et à sa carrière mondiale.,François Truffaut,wikipedia_api
vague_28,vague,La question de l'engagement politique du cinéaste lors de mai 68 est l'occasion d'une scission entre les anciens amis de la Nouvelle Vague.,François Truffaut,wikipedia_api
vague_29,vague,"Analyse de l'œuvre Méthodes de travail Comme la plupart des cinéastes de la Nouvelle Vague, François Truffaut n'aime pas les studios et a préféré tourner ses films en décors réels, à l'exception de Fahrenheit 451, son film de science-fiction.",François Truffaut,wikipedia_api
fond_0,fond,"Le ski de fond est un sport d'hiver populaire notamment en Europe, au Canada, en Russie et plus largement dans l'ensemble de l'Europe de l'Est ou l'Alaska, qui se pratique sur des domaines enneigés et damés.",Ski de fond,wikipedia_api
fond_1,fond,"Le ski de fond est le sport nécessitant le plus fort VO2 max (puissance respiratoire), devant l'aviron et le cyclisme.",Ski de fond,wikipedia_api
fond_2,fond,Historique Le ski de fond est originaire des pays scandinaves dans l'Antiquité (1 000 ans av.,Ski de fond,wikipedia_api
fond_3,fond,Le ski de fond assure plusieurs fonctions essentielles pour l'homme au cours de son histoire mais il constitue avant tout un moyen rapide pour se déplacer et chasser.,Ski de fond,wikipedia_api
fond_4,fond,Certains spécialistes considèrent que le SRN est à l'origine de toutes les disciplines de ski actuelles et le ski de fond n'en serait qu'une déclinaison.,Ski de fond,wikipedia_api
fond_5,fond,Le ski de fond devient alors l'un des sports les plus populaires des pays scandinaves.,Ski de fond,wikipedia_api
fond_6,fond,"En 1924, deux ans après la création de la Vasaloppet, la Fédération internationale de ski est créée et le ski de fond est programmé aux premiers Jeux olympiques d'hiver en 1924 avec deux épreuves : celle du 18 km et du 50 km, réservée aux hommes.",Ski de fond,wikipedia_api
fond_7,fond,"L'année suivante, sont organisés les championnats du monde de ski nordique avec la programmation du ski de fond.",Ski de fond,wikipedia_api
fond_8,fond,"À cette époque, alors que le ski alpin fait son apparition, la FIS ne reconnaît que le ski de fond sous l'appellation de ""Ski"" et seule la technique du « pas alternatif » (classique) est identifiée.",Ski de fond,wikipedia_api
fond_9,fond,Il faut attendre les années 1980 pour assister à une évolution majeure du ski de fond avec l'apparition de la technique du « pas de patineur » ou skating.,Ski de fond,wikipedia_api
fond_10,fond,"Techniques Le ski de fond requiert différentes techniques de progression, de virage, de montée et de descente.",Ski de fond,wikipedia_api
fond_11,fond,"En ski de fond, deux techniques permettent de se déplacer : le pas alternatif ou technique dite « classique », et le pas de patineur, également connu sous l'appellation anglaise « skating », une technique utilisée depuis 1985.",Ski de fond,wikipedia_api
fond_12,fond,"Le patineur peut occasionnellement, notamment dans des descentes, utiliser les rails du ski de fond classique pour reposer son organisme.",Ski de fond,wikipedia_api
fond_13,fond,"Le ski de fond, que ce soit en technique classique ou en skating, est le sport nécessitant la plus forte VO2max (puissance respiratoire) devant l'aviron et le cyclisme.",Ski de fond,wikipedia_api
fond_14,fond,Le ski de fond classique possède néanmoins une spatule nettement plus relevée et courbée que celle du ski de skating.,Ski de fond,wikipedia_api
fond_15,fond,"Chaussures Les chaussures de ski de fond comportent, en plus du système de fixation, une semelle relativement rigide, qui comporte un rail permettant à la chaussure de rester alignée avec le ski.",Ski de fond,wikipedia_api
fond_16,fond,"Bâtons Les bâtons de ski de fond sont généralement réalisés en trois matériaux : aluminium : la rigidité et le poids sont médiocres, ils sont en revanche moins cassants, l'aluminium se déformant avant de casser, à l'inverse des fibres.",Ski de fond,wikipedia_api
fond_17,fond,Règles de course Les courses de ski de fond ne peuvent se dérouler à plus de 1 800 mètres d'altitude et les dénivellations ne peuvent être excessives.,Ski de fond,wikipedia_api
fond_18,fond,"50 km, ou course de skiathlon combinant successivement les styles classique et skating, avec changement volant de skis et bâtons à mi-épreuve) Compétitions La saison de ski de fond tourne autour d'évènements incontournables sur différents formats.",Ski de fond,wikipedia_api
fond_19,fond,"Depuis 1924 et la création des Jeux olympiques d'hiver, le ski de fond y a toujours été programmé avec, lors des JO de 2006, douze épreuves distinctes.",Ski de fond,wikipedia_api
fond_20,fond,"Dans les années non-olympiques, la FIS organise une fois tous les deux ans les championnats du monde de ski nordique où sont réunis le ski de fond, le saut à ski et le combiné nordique.",Ski de fond,wikipedia_api
fond_21,fond,"Stations de ski Stations de ski en France Les stations de ski de fond sont au nombre de 180 environ en France, dans les massifs montagneux.",Ski de fond,wikipedia_api
fond_22,fond,Déclinaison Le ski de fond se décline en une version « randonnée » pratiquée essentiellement par les Norvégiens.,Ski de fond,wikipedia_api
fond_23,fond,"Ce ski de fond de randonnée utilise des skis, connus aussi sous l'appellation fjellskis, plus fins et plus longs que les skis de randonnée nordique (SRN) dont ils sont très proches.",Ski de fond,wikipedia_api
fond_24,fond,Il existe également un ski de fond d’été qui se pratique sur ski-roues.,Ski de fond,wikipedia_api
fond_25,fond,Un championnat de France de ski de fond d’été est organisé par la Fédération française de ski.,Ski de fond,wikipedia_api
fond_26,fond,"Notes et références Voir aussi Bibliographie Jean-Paul Pierrat, LLibert Tarrago, Ski de fond : la technique, la tactique, l'entraînement, Collection Sport pour tous dirigée par Daniel Mermet, éditions Robert Laffont, Paris, 1985, 188 pages.",Ski de fond,wikipedia_api
fond_27,fond,"Marie Dorin et Vincent Vittoz), Ski de fond et biathlon : Initiation, perfectionnement, fartage, matériel, Grenoble, Glénat, 2016, 191 p.",Ski de fond,wikipedia_api
fond_28,fond,"(en) Openskimap, plan des pistes de ski de fond.",Ski de fond,wikipedia_api
fond_29,fond,"De nouvelles épreuves apparaissent ensuite comme le double-stade ou diaulique, puis la course de demi-fond ou hippique et la course de fond ou dolique.",Athlétisme,wikipedia_api
mousse_0,mousse,Mousse Les consommateurs attachent de l'importance aux propriétés de la mousse.,Bière,wikipedia_api
mousse_1,mousse,L'assurance d'une mousse stable et attrayante nécessite la compréhension et l'application de plusieurs principes physiques et chimiques.,Bière,wikipedia_api
mousse_2,mousse,"Au plan physique, il est essentiel que la mousse soit produite efficacement : la présence de sites de nucléation est importante, les déterminants majeurs étant la température et le niveau de carbonatation.",Bière,wikipedia_api
mousse_3,mousse,"La principale force motrice de l'instabilité de la mousse est la disproportion, dans laquelle l'effondrement des bulles est provoqué par le passage du dioxyde de carbone des bulles plus petites aux plus grosses.",Bière,wikipedia_api
mousse_4,mousse,"La stabilité de la mousse dépend de l'équilibre des composants moussants favorables à la mousse (polypeptides, acides amers du houblon, ions métalliques, mélanoïdines) par rapport aux entités antimoussantes, défavorables (éthanol, lipides, détergents).",Bière,wikipedia_api
mousse_5,mousse,Ils sont en concurrence avec la protéine Z et la LTP1 qui induisent moins de moussabilité mais une plus grande stabilité de la mousse.,Bière,wikipedia_api
mousse_6,mousse,"Les glucides complexés aux protéines peuvent avoir un rôle important à jouer, et c'est potentiellement la raison des avantages apportés à la mousse par le blé.",Bière,wikipedia_api
mousse_7,mousse,Cet « étouffement » est réalisé à l'aide de mousse recouvrant le produit enflammé.,Lutte contre l'incendie,wikipedia_api
mousse_8,mousse,La mousse se fabrique en introduisant un émulseur dans l'eau (solution moussante) sans oublier l'apport d'air (formation de mousse).,Lutte contre l'incendie,wikipedia_api
mousse_9,mousse,Eau + additif Émulseur (mousse) Les feux de catégorie B (hydrocarbures et solvants inflammables) sont combattus par des mousses épaisses projetées sur le liquide enflammé de manière à former un film aqueux en surface du carburant enflammé le privant d'oxygène.,Lutte contre l'incendie,wikipedia_api
mousse_10,mousse,"En introduisant la mousse, les pompiers surveilleront les gaines ou les accès par lesquels les gaz chauds pourraient expulser.",Lutte contre l'incendie,wikipedia_api
mousse_11,mousse,"Une fois la température redescendue, les pompiers pénétreront dans la mousse avec l'ARI (en se rappelant que le sifflet de fin de charge est neutralisé par la mousse).",Lutte contre l'incendie,wikipedia_api
mousse_12,mousse,"En 1789, Jussieu propose une classification naturelle dans son Genera plantarum et est le premier à utiliser le terme de mousse pour représenter cet ensemble qu'il classe dans les « plantes sans fleurs » avec les Fungi (champignons), Algae (algues) et Filices (fougères).",Bryophyte,wikipedia_api
mousse_13,mousse,"Le terme Bryophyte est inventé en 1864 par le botaniste allemand Alexander Braun qui accole deux mots grecs, bryo (« mousse ») et phytos (« plante »).",Bryophyte,wikipedia_api
mousse_14,mousse,"(mousse, sphaigne) et les Anthocérotophytes (anthocérotes).",Bryophyte,wikipedia_api
mousse_15,mousse,"Autre exemple, Pleurozium schreberi (la Pleurozie dorée) est une mousse qui peut fournir du phosphate et du carbone aux racines du Pin tordu colonisées par le Bolet des bouviers et qui forme des ectomycorhizes avec eux.",Bryophyte,wikipedia_api
mousse_16,mousse,Une seule mousse peut abriter des dizaines d'espèces d'invertébrés.,Bryophyte,wikipedia_api
mousse_17,mousse,"Histoire évolutive Le fossile de mousse Pallavicinites devonicus, daté du dévonien supérieur (environ 350 millions d'années), rappelle que les embryophytes (i.e.",Bryophyte,wikipedia_api
mousse_18,mousse,"Le latte macchiato est une boisson chaude réalisée à partir d'un expresso, de lait chaud et de mousse de lait.",Latte macchiato,wikipedia_api
mousse_19,mousse,Description Le latte macchiato diffère du café au lait ou café renversé par le fait que cette boisson contient plus de lait sous forme liquide et sous forme de mousse.,Latte macchiato,wikipedia_api
mousse_20,mousse,"Ensuite vient la mousse de lait (obtenue en battant du lait au feu, avec un fouet).",Latte macchiato,wikipedia_api
mousse_21,mousse,"Pour finir, on verse un expresso sur la mousse de lait.",Latte macchiato,wikipedia_api
mousse_22,mousse,La mousse de lait pauvre en graisses reste ferme plus longtemps que la mousse de lait entier.,Latte macchiato,wikipedia_api
mousse_23,mousse,"Pour servir, on peut garnir la mousse de lait de flocons de chocolat, de caramel liquide, de poudre de cacao, de cannelle ou d'autres épices.",Latte macchiato,wikipedia_api
mousse_24,mousse,"Un joueur emblématique de cette époque est le Franco-Polonais Alojzy Ehrlich, 3 fois vice-champion du Monde, ou l'américain Marty Reisman resté fidèle aux raquettes sans mousse.",Tennis de table,wikipedia_api
mousse_25,mousse,"Les Japonais innovent en introduisant la mousse, qui permet des effets jusque-là inédits avec les raquettes classiques.",Tennis de table,wikipedia_api
mousse_26,mousse,"Une pige permet de vérifier que le filet est à la hauteur réglementaire de 15,25 cm et que les revêtements sur les raquettes ne dépassent pas le maximum autorisé de 4 mm pour la mousse et le caoutchouc.",Tennis de table,wikipedia_api
mousse_27,mousse,Les revêtements en caoutchouc mousse apparaissent en 1951 et inaugurent une modernisation du matériel jusqu’à nos jours avec les colles rapides à solvant qui seront interdites.,Tennis de table,wikipedia_api
mousse_28,mousse,"Entre le revêtement et le bois, il est fréquent d'avoir une épaisseur de mousse synthétique.",Tennis de table,wikipedia_api
mousse_29,mousse,Les joueurs pouvaient en plus utiliser des colles spéciales dont le solvant influe sur l'élasticité des plaques en gonflant les alvéoles de la mousse (le collage est interdit en compétition depuis 2008).,Tennis de table,wikipedia_api
corps_0,corps,"Le nœud ascendant est celui que le corps en orbite franchit en trajectoire ascendante ; le nœud descendant, celui qu'il franchit en trajectoire descendante.",Inclinaison orbitale,wikipedia_api
corps_1,corps,"Exemples Dans le Système solaire, l'inclinaison de l'orbite d'un corps céleste en orbite autour du Soleil (planètes, astéroïdes, etc.) est définie comme l'angle entre son plan orbital et celui de l'écliptique.",Inclinaison orbitale,wikipedia_api
corps_2,corps,"La plupart des orbites des corps du système solaire possèdent une faible inclinaison, que ce soit par rapport à l'écliptique ou au plan équatorial solaire.",Inclinaison orbitale,wikipedia_api
corps_3,corps,"Pour un satellite naturel ou artificiel, l'inclinaison est mesurée relativement au plan équatorial autour duquel l'objet orbite, s'il en est assez proche (le plan équatorial étant le plan perpendiculaire à l'axe de rotation du corps central).",Inclinaison orbitale,wikipedia_api
corps_4,corps,"Pour les objets situés loin du corps central, il est possible d'utiliser le plan de Laplace.",Inclinaison orbitale,wikipedia_api
corps_5,corps,Celui-ci est confondu avec le plan équatorial près du corps central et s'incline progressivement avec la distance pour finir par se confondre avec le plan orbital.,Inclinaison orbitale,wikipedia_api
corps_6,corps,"Si la rotation du corps central n'est pas connue avec précision, l'inclinaison d'un satellite sera donnée par rapport à l'écliptique ou parfois par rapport au plan de la sphère céleste (ou, de façon équivalente, comme l'angle entre l'axe de l'orbite et la direction de l'observateur).",Inclinaison orbitale,wikipedia_api
corps_7,corps,"Il a longtemps été le grade le plus élevé de l'armée suisse, certains colonels occupant alors une fonction d'officier général (on parlait alors de colonel brigadier, colonel divisionnaire et colonel commandant de corps).",Colonel,wikipedia_api
corps_8,corps,Le commandant du corps prend ainsi le grade de colonel.,Colonel,wikipedia_api
corps_9,corps,"En temps normal, il désigne les satellites naturels des planètes, planètes naines et petits corps.",Satellite naturel,wikipedia_api
corps_10,corps,"Cette matière va s’agglomérer, formant un nouveau corps.",Satellite naturel,wikipedia_api
corps_11,corps,La matière éjectée en orbite autour du corps central aurait alors formé un ou plusieurs objets par accrétion.,Satellite naturel,wikipedia_api
corps_12,corps,"En particulier, l'existence de couples Pluton-Charon et Terre-Lune, où le rapport des masses entre le corps central et son satellite n'est pas aussi prononcé que dans la plupart des autres systèmes, rend difficile la détermination d'une limite séparant un système satellitaire d'une planète double.",Satellite naturel,wikipedia_api
corps_13,corps,"Une définition commune suppose qu'un système satellitaire doit posséder un barycentre situé sous la surface du corps le plus massif, mais elle n'est pas officielle et reste arbitraire.",Satellite naturel,wikipedia_api
corps_14,corps,"Par contre, on appelle toujours « satellite » les nouveaux corps détectés autour d'objets eux-mêmes en orbite autour du Soleil (leur désignation provisoire est « S » suivi d'un numéro, comme S/2004 N 1).",Satellite naturel,wikipedia_api
corps_15,corps,Environ 200 autres (dont au moins une quarantaine ayant une désignation provisoire ou définitive) ont été découvertes autour d'astéroïdes et autres petits corps du Système solaire.,Satellite naturel,wikipedia_api
corps_16,corps,D'autres systèmes pourraient avoir été formés par de petits objets capturés par la gravité d'un corps plus grand.,Satellite naturel,wikipedia_api
corps_17,corps,"Certains corps, comme (90) Antiope, sont des astéroïdes doubles formés de deux composants de taille similaire.",Satellite naturel,wikipedia_api
corps_18,corps,Liste La table suivante regroupe les lunes du Système solaire selon leur diamètre moyen et le corps autour duquel elles orbitent.,Satellite naturel,wikipedia_api
corps_19,corps,La densité (ou densité relative) d'un corps est le rapport de sa masse volumique à la masse volumique d'un autre corps pris comme référence.,Densité,wikipedia_api
corps_20,corps,"Pour les liquides et les solides, le corps de référence est l'eau pure à 4 °C.",Densité,wikipedia_api
corps_21,corps,"Pour les gaz, le corps de référence est l'air, à la même température et sous la même pression.",Densité,wikipedia_api
corps_22,corps,La densité d'un corps est une grandeur sans dimension et sa valeur s'exprime sans unité de mesure.,Densité,wikipedia_api
corps_23,corps,"Histoire et terminologie La densité d'un corps est une notion de physique ancienne, apparue au XVIIe siècle.",Densité,wikipedia_api
corps_24,corps,"Cette grandeur caractéristique d'un corps, exprimée par un nombre sans dimension a un usage commun.",Densité,wikipedia_api
corps_25,corps,"Émile Littré définit la densité comme le « rapport de la masse d'un corps à son volume », c'est-à-dire comme la masse volumique.",Densité,wikipedia_api
corps_26,corps,"Densité des solides et des liquides Le plus souvent, l'eau est utilisée comme corps de référence pour la densité des liquides et des solides.",Densité,wikipedia_api
corps_27,corps,La densité devient : d = ρ c o r p s ρ e a u {\displaystyle d={\frac {\rho _{\rm {corps}}}{\rho _{\rm {eau}}}}} où ρ c o r p s {\displaystyle \rho _{\rm {corps}}} est la masse volumique du corps considéré et ρ e a u {\displaystyle \rho _{\rm {eau}}} est la masse volumique de l'eau (1 000 kg/m3).,Densité,wikipedia_api
corps_28,corps,Mesures de la densité Densité relative d'un solide La densité relative d'un corps solide par rapport à un corps fluide est le rapport de la masse du corps solide sur la masse du corps fluide de volume identique à celui du corps solide.,Densité,wikipedia_api
corps_29,corps,Corps solide Un corps solide C1 est accroché au plateau d'une balance à l'aide d'une tige rigide t de masse Mt inconnue (figure A).,Densité,wikipedia_api
carte_0,carte,"L'objectif de la carte est une représentation concise et efficace, la simplification de phénomènes complexes (politiques, économiques, climatiques, sociaux) à l'œuvre sur l'espace représenté afin de permettre une compréhension rapide et pertinente.",Cartographie,wikipedia_api
carte_1,carte,La création de carte débute avec la définition du projet cartographique.,Cartographie,wikipedia_api
carte_2,carte,La collecte d'informations est en deux parties : fond de carte : relevé des contours et de l'espace support à représenter ; relevé des données statistiques à représenter sur cet espace.,Cartographie,wikipedia_api
carte_3,carte,"Vient ensuite un travail de sélection des informations, de conception graphique (icônes, styles), puis d'assemblage (création de la carte), et de renseignement de la carte (légende (de), échelle, rose des vents).",Cartographie,wikipedia_api
carte_4,carte,"Étant le fruit de sélections humaines, la carte peut omettre, nier, tromper.",Cartographie,wikipedia_api
carte_5,carte,"Des motifs sculptés représentant une carte miniature du réseau hydrographique local, vieille de 14 000 ans, ont été découverts dans la forêt de Fontainebleau en France.",Cartographie,wikipedia_api
carte_6,carte,"Ainsi les premières mesures astronomiques (longitudes et latitudes) de localités de la France effectuées par Jean Picard commencées en 1671, permettent à La Hire d'établir en 1682 une carte corrigée qui affine le contour du littoral et réduit considérablement les vraies proportions de la France.",Cartographie,wikipedia_api
carte_7,carte,"C'est une partie de la géographie tellement étendue, si minutieuse, si longue et si coûteuse dans l'exécution, qu'elle ne peut être entreprise dans une carte générale, mais seulement partiellement et par petits cantons.",Cartographie,wikipedia_api
carte_8,carte,Étapes de la création d'une carte La cartographie constitue un des moyens privilégiés pour l'analyse et la communication en géographie.,Cartographie,wikipedia_api
carte_9,carte,"Il est important d'établir clairement l'objet de l'étude, la problématique-titre, l'espace de la représentation, ainsi que l'objectif de la carte, son public, et son usage.",Cartographie,wikipedia_api
carte_10,carte,"Collecte et sélection des informations utiles Vient ensuite la collecte et sélection des informations utiles à afficher sur la carte : informations physiques, biologiques, humaines et statistiques, politiques (votes), des flux, ou de l'histoire et des actions.",Cartographie,wikipedia_api
carte_11,carte,Une carte physique géologique demande un travail d'enquête d'un géologue.,Cartographie,wikipedia_api
carte_12,carte,"Une carte historique demande le travail d'enquête d'un historien, sélectionnant les faits clefs à afficher.",Cartographie,wikipedia_api
